Zeit von [CET/CEST],Zeit bis [CET/CEST],Leistung [MW],demand1,time
12.01.2023 20:00:00,12.01.2023 21:00:00,8006.3,9220.304726991759,"(2030, 285)"
12.01.2023 21:00:00,12.01.2023 22:00:00,7444.9,8573.821592261904,"(2030, 286)"
12.01.2023 22:00:00,12.01.2023 23:00:00,7247.6,8346.645112179487,"(2030, 287)"
12.01.2023 23:00:00,13.01.2023 00:00:00,6789.2,7818.770989010988,"(2030, 288)"
13.01.2023 00:00:00,13.01.2023 01:00:00,6489.2,7473.313624084248,"(2030, 289)"
13.01.2023 01:00:00,13.01.2023 02:00:00,6253.7,7202.134882097069,"(2030, 290)"
13.01.2023 02:00:00,13.01.2023 03:00:00,6085.0,7007.884701236263,"(2030, 291)"
13.01.2023 03:00:00,13.01.2023 04:00:00,6018.5,6931.3333905677655,"(2030, 292)"
13.01.2023 04:00:00,13.01.2023 05:00:00,6133.8,7064.156191620879,"(2030, 293)"
13.01.2023 05:00:00,13.01.2023 06:00:00,6749.1,7772.821658653846,"(2030, 294)"
13.01.2023 06:00:00,13.01.2023 07:00:00,7854.8,9046.282168040294,"(2030, 295)"
13.01.2023 07:00:00,13.01.2023 08:00:00,8669.8,9984.957847985346,"(2030, 296)"
13.01.2023 08:00:00,13.01.2023 09:00:00,9038.4,10409.524038461537,"(2030, 297)"
13.01.2023 09:00:00,13.01.2023 10:00:00,9106.6,10488.122090201465,"(2030, 298)"
13.01.2023 10:00:00,13.01.2023 11:00:00,9087.8,10466.522038690475,"(2030, 299)"
13.01.2023 11:00:00,13.01.2023 12:00:00,8954.5,10313.050171703297,"(2030, 300)"
13.01.2023 12:00:00,13.01.2023 13:00:00,8691.0,10009.622475961538,"(2030, 301)"
13.01.2023 13:00:00,13.01.2023 14:00:00,8457.9,9741.204309752746,"(2030, 302)"
13.01.2023 14:00:00,13.01.2023 15:00:00,8429.8,9708.88898695055,"(2030, 303)"
13.01.2023 15:00:00,13.01.2023 16:00:00,8398.7,9673.118122710623,"(2030, 304)"
13.01.2023 16:00:00,13.01.2023 17:00:00,8570.2,9870.690571199633,"(2030, 305)"
13.01.2023 17:00:00,13.01.2023 18:00:00,8788.4,10122.051771978022,"(2030, 306)"
13.01.2023 18:00:00,13.01.2023 19:00:00,8715.6,10038.25415521978,"(2030, 307)"
13.01.2023 19:00:00,13.01.2023 20:00:00,8212.8,9459.19769230769,"(2030, 308)"
13.01.2023 20:00:00,13.01.2023 21:00:00,7720.8,8892.574574175824,"(2030, 309)"
13.01.2023 21:00:00,13.01.2023 22:00:00,7300.8,8408.87357142857,"(2030, 310)"
13.01.2023 22:00:00,13.01.2023 23:00:00,7121.3,8202.17084878663,"(2030, 311)"
13.01.2023 23:00:00,14.01.2023 00:00:00,6654.9,7665.018749999999,"(2030, 312)"
14.01.2023 00:00:00,14.01.2023 01:00:00,6277.1,7229.910033768314,"(2030, 313)"
14.01.2023 01:00:00,14.01.2023 02:00:00,5999.9,6910.667787316849,"(2030, 314)"
14.01.2023 02:00:00,14.01.2023 03:00:00,5884.4,6777.668894230768,"(2030, 315)"
14.01.2023 03:00:00,14.01.2023 04:00:00,5746.2,6618.522623626373,"(2030, 316)"
14.01.2023 04:00:00,14.01.2023 05:00:00,5801.5,6682.250844207875,"(2030, 317)"
14.01.2023 05:00:00,14.01.2023 06:00:00,6149.2,7082.771881868131,"(2030, 318)"
14.01.2023 06:00:00,14.01.2023 07:00:00,6470.8,7453.234246794872,"(2030, 319)"
14.01.2023 07:00:00,14.01.2023 08:00:00,6958.8,8015.365054945055,"(2030, 320)"
14.01.2023 08:00:00,14.01.2023 09:00:00,7325.5,8437.783593749999,"(2030, 321)"
14.01.2023 09:00:00,14.01.2023 10:00:00,7503.7,8643.083934294871,"(2030, 322)"
14.01.2023 10:00:00,14.01.2023 11:00:00,7417.2,8543.491971153844,"(2030, 323)"
14.01.2023 11:00:00,14.01.2023 12:00:00,7205.4,8299.571662087912,"(2030, 324)"
14.01.2023 12:00:00,14.01.2023 13:00:00,6996.2,8058.6437648809515,"(2030, 325)"
14.01.2023 13:00:00,14.01.2023 14:00:00,6883.5,7928.868526785714,"(2030, 326)"
14.01.2023 14:00:00,14.01.2023 15:00:00,6897.2,7944.688564560439,"(2030, 327)"
14.01.2023 15:00:00,14.01.2023 16:00:00,7050.9,8121.771579670329,"(2030, 328)"
14.01.2023 16:00:00,14.01.2023 17:00:00,7306.4,8416.118044871793,"(2030, 329)"
14.01.2023 17:00:00,14.01.2023 18:00:00,7661.7,8825.425930631867,"(2030, 330)"
14.01.2023 18:00:00,14.01.2023 19:00:00,7601.3,8755.895356570512,"(2030, 331)"
14.01.2023 19:00:00,14.01.2023 20:00:00,7290.2,8397.582715201464,"(2030, 332)"
14.01.2023 20:00:00,14.01.2023 21:00:00,6947.6,8002.981476648351,"(2030, 333)"
14.01.2023 21:00:00,14.01.2023 22:00:00,6551.2,7546.403470695969,"(2030, 334)"
14.01.2023 22:00:00,14.01.2023 23:00:00,6522.1,7512.920171130952,"(2030, 335)"
14.01.2023 23:00:00,15.01.2023 00:00:00,6062.3,6983.303269230769,"(2030, 336)"
15.01.2023 00:00:00,15.01.2023 01:00:00,5752.9,6626.931195627288,"(2030, 337)"
15.01.2023 01:00:00,15.01.2023 02:00:00,5427.1,6251.663854166667,"(2030, 338)"
15.01.2023 02:00:00,15.01.2023 03:00:00,5322.7,6131.432354052197,"(2030, 339)"
15.01.2023 03:00:00,15.01.2023 04:00:00,5228.9,6023.410286172161,"(2030, 340)"
15.01.2023 04:00:00,15.01.2023 05:00:00,5252.3,6050.395883127289,"(2030, 341)"
15.01.2023 05:00:00,15.01.2023 06:00:00,5475.1,6307.082057005494,"(2030, 342)"
15.01.2023 06:00:00,15.01.2023 07:00:00,5697.7,6563.540388621795,"(2030, 343)"
15.01.2023 07:00:00,15.01.2023 08:00:00,6111.8,7040.603305860805,"(2030, 344)"
15.01.2023 08:00:00,15.01.2023 09:00:00,6541.2,7535.296174450548,"(2030, 345)"
15.01.2023 09:00:00,15.01.2023 10:00:00,6921.5,7973.431725045787,"(2030, 346)"
15.01.2023 10:00:00,15.01.2023 11:00:00,7199.8,8294.06905334249,"(2030, 347)"
15.01.2023 11:00:00,15.01.2023 12:00:00,7403.5,8528.770982142858,"(2030, 348)"
15.01.2023 12:00:00,15.01.2023 13:00:00,7317.0,8429.16557348901,"(2030, 349)"
15.01.2023 13:00:00,15.01.2023 14:00:00,7247.1,8348.682427884614,"(2030, 350)"
15.01.2023 14:00:00,15.01.2023 15:00:00,7139.2,8224.422142857142,"(2030, 351)"
15.01.2023 15:00:00,15.01.2023 16:00:00,7142.6,8228.379853479853,"(2030, 352)"
15.01.2023 16:00:00,15.01.2023 17:00:00,7219.5,8317.01110061813,"(2030, 353)"
15.01.2023 17:00:00,15.01.2023 18:00:00,7404.5,8530.177249313187,"(2030, 354)"
15.01.2023 18:00:00,15.01.2023 19:00:00,7416.7,8544.274416781134,"(2030, 355)"
15.01.2023 19:00:00,15.01.2023 20:00:00,7195.4,8289.370956959707,"(2030, 356)"
15.01.2023 20:00:00,15.01.2023 21:00:00,6894.1,7942.301502403846,"(2030, 357)"
15.01.2023 21:00:00,15.01.2023 22:00:00,6618.3,7624.605848214285,"(2030, 358)"
15.01.2023 22:00:00,15.01.2023 23:00:00,6767.3,7796.2998803800365,"(2030, 359)"
15.01.2023 23:00:00,16.01.2023 00:00:00,6419.9,7396.112815934065,"(2030, 360)"
16.01.2023 00:00:00,16.01.2023 01:00:00,6209.0,7153.1788060897425,"(2030, 361)"
16.01.2023 01:00:00,16.01.2023 02:00:00,5967.6,6875.104189560439,"(2030, 362)"
16.01.2023 02:00:00,16.01.2023 03:00:00,5850.6,6740.3452644230765,"(2030, 363)"
16.01.2023 03:00:00,16.01.2023 04:00:00,5842.9,6731.507708333333,"(2030, 364)"
16.01.2023 04:00:00,16.01.2023 05:00:00,6077.6,7001.936451465202,"(2030, 365)"
16.01.2023 05:00:00,16.01.2023 06:00:00,6873.1,7918.4626339285705,"(2030, 366)"
16.01.2023 06:00:00,16.01.2023 07:00:00,8116.0,9350.447687728938,"(2030, 367)"
16.01.2023 07:00:00,16.01.2023 08:00:00,9074.7,10455.018379120878,"(2030, 368)"
16.01.2023 08:00:00,16.01.2023 09:00:00,9491.0,10934.694522664833,"(2030, 369)"
16.01.2023 09:00:00,16.01.2023 10:00:00,9524.6,10973.459997710623,"(2030, 370)"
16.01.2023 10:00:00,16.01.2023 11:00:00,9397.0,10826.503565705127,"(2030, 371)"
16.01.2023 11:00:00,16.01.2023 12:00:00,9351.2,10773.789835164836,"(2030, 372)"
16.01.2023 12:00:00,16.01.2023 13:00:00,9046.1,10422.327015224359,"(2030, 373)"
16.01.2023 13:00:00,16.01.2023 14:00:00,8919.2,10276.172152014651,"(2030, 374)"
16.01.2023 14:00:00,16.01.2023 15:00:00,8895.6,10249.032548076924,"(2030, 375)"
16.01.2023 15:00:00,16.01.2023 16:00:00,9035.7,10410.499958791208,"(2030, 376)"
16.01.2023 16:00:00,16.01.2023 17:00:00,9223.6,10627.042113095236,"(2030, 377)"
16.01.2023 17:00:00,16.01.2023 18:00:00,9356.7,10780.447860576924,"(2030, 378)"
16.01.2023 18:00:00,16.01.2023 19:00:00,9187.1,10585.093519345237,"(2030, 379)"
16.01.2023 19:00:00,16.01.2023 20:00:00,8780.2,10116.326130952382,"(2030, 380)"
16.01.2023 20:00:00,16.01.2023 21:00:00,8250.2,9505.720649038461,"(2030, 381)"
16.01.2023 21:00:00,16.01.2023 22:00:00,7755.4,8935.666059981684,"(2030, 382)"
16.01.2023 22:00:00,16.01.2023 23:00:00,7500.3,8641.786248282968,"(2030, 383)"
16.01.2023 23:00:00,17.01.2023 00:00:00,7124.1,8208.372362637363,"(2030, 384)"
17.01.2023 00:00:00,17.01.2023 01:00:00,6806.7,7842.703737980768,"(2030, 385)"
17.01.2023 01:00:00,17.01.2023 02:00:00,6545.4,7541.670418956043,"(2030, 386)"
17.01.2023 02:00:00,17.01.2023 03:00:00,6463.0,7446.765367445054,"(2030, 387)"
17.01.2023 03:00:00,17.01.2023 04:00:00,6376.1,7346.674379578755,"(2030, 388)"
17.01.2023 04:00:00,17.01.2023 05:00:00,6517.4,7509.520465888278,"(2030, 389)"
17.01.2023 05:00:00,17.01.2023 06:00:00,7222.0,8321.420535714286,"(2030, 390)"
17.01.2023 06:00:00,17.01.2023 07:00:00,8316.8,9582.931886446886,"(2030, 391)"
17.01.2023 07:00:00,17.01.2023 08:00:00,9228.6,10633.595192307692,"(2030, 392)"
17.01.2023 08:00:00,17.01.2023 09:00:00,9534.9,10986.581976304942,"(2030, 393)"
17.01.2023 09:00:00,17.01.2023 10:00:00,9466.9,10908.283206272892,"(2030, 394)"
17.01.2023 10:00:00,17.01.2023 11:00:00,9284.2,10697.819348672161,"(2030, 395)"
17.01.2023 11:00:00,17.01.2023 12:00:00,9187.0,10585.872184065935,"(2030, 396)"
17.01.2023 12:00:00,17.01.2023 13:00:00,9138.4,10529.924336080585,"(2030, 397)"
17.01.2023 13:00:00,17.01.2023 14:00:00,9235.5,10641.862826236262,"(2030, 398)"
17.01.2023 14:00:00,17.01.2023 15:00:00,9196.2,10596.6309375,"(2030, 399)"
17.01.2023 15:00:00,17.01.2023 16:00:00,9141.1,10533.192426739926,"(2030, 400)"
17.01.2023 16:00:00,17.01.2023 17:00:00,9166.8,10562.858729395602,"(2030, 401)"
17.01.2023 17:00:00,17.01.2023 18:00:00,9370.2,10797.289182692308,"(2030, 402)"
17.01.2023 18:00:00,17.01.2023 19:00:00,9226.9,10632.21728422619,"(2030, 403)"
17.01.2023 19:00:00,17.01.2023 20:00:00,8799.8,10140.117522893772,"(2030, 404)"
17.01.2023 20:00:00,17.01.2023 21:00:00,8276.8,9537.505576923075,"(2030, 405)"
17.01.2023 21:00:00,17.01.2023 22:00:00,7673.8,8842.701746794872,"(2030, 406)"
17.01.2023 22:00:00,17.01.2023 23:00:00,7454.7,8590.270286744506,"(2030, 407)"
17.01.2023 23:00:00,18.01.2023 00:00:00,6994.3,8059.777843406593,"(2030, 408)"
18.01.2023 00:00:00,18.01.2023 01:00:00,6775.6,7807.800922619047,"(2030, 409)"
18.01.2023 01:00:00,18.01.2023 02:00:00,6481.0,7468.358390567765,"(2030, 410)"
18.01.2023 02:00:00,18.01.2023 03:00:00,6336.2,7301.534866071427,"(2030, 411)"
18.01.2023 03:00:00,18.01.2023 04:00:00,6289.6,7247.8712454212455,"(2030, 412)"
18.01.2023 04:00:00,18.01.2023 05:00:00,6445.6,7427.6759935897435,"(2030, 413)"
18.01.2023 05:00:00,18.01.2023 06:00:00,7154.8,8244.973337912086,"(2030, 414)"
18.01.2023 06:00:00,18.01.2023 07:00:00,8228.1,9481.858621222527,"(2030, 415)"
18.01.2023 07:00:00,18.01.2023 08:00:00,9146.4,10540.137142857142,"(2030, 416)"
18.01.2023 08:00:00,18.01.2023 09:00:00,9527.2,10979.018337912086,"(2030, 417)"
18.01.2023 09:00:00,18.01.2023 10:00:00,9573.1,11031.96767742674,"(2030, 418)"
18.01.2023 10:00:00,18.01.2023 11:00:00,9503.2,10951.46983974359,"(2030, 419)"
18.01.2023 11:00:00,18.01.2023 12:00:00,9437.9,10876.272259615384,"(2030, 420)"
18.01.2023 12:00:00,18.01.2023 13:00:00,9047.7,10426.656062843407,"(2030, 421)"
18.01.2023 13:00:00,18.01.2023 14:00:00,8959.8,10325.410542582415,"(2030, 422)"
18.01.2023 14:00:00,18.01.2023 15:00:00,8981.4,10350.354117445055,"(2030, 423)"
18.01.2023 15:00:00,18.01.2023 16:00:00,9048.5,10427.733356227105,"(2030, 424)"
18.01.2023 16:00:00,18.01.2023 17:00:00,9230.2,10637.182123397435,"(2030, 425)"
18.01.2023 17:00:00,18.01.2023 18:00:00,9432.7,10870.603684752748,"(2030, 426)"
18.01.2023 18:00:00,18.01.2023 19:00:00,9305.7,10724.297295673077,"(2030, 427)"
18.01.2023 19:00:00,18.01.2023 20:00:00,8938.4,10301.055805860806,"(2030, 428)"
18.01.2023 20:00:00,18.01.2023 21:00:00,8432.3,9717.849308035713,"(2030, 429)"
18.01.2023 21:00:00,18.01.2023 22:00:00,7901.2,9105.825489926738,"(2030, 430)"
18.01.2023 22:00:00,18.01.2023 23:00:00,7705.4,8880.217711767398,"(2030, 431)"
18.01.2023 23:00:00,19.01.2023 00:00:00,7269.3,8377.668543956044,"(2030, 432)"
19.01.2023 00:00:00,19.01.2023 01:00:00,7036.2,8109.067469093405,"(2030, 433)"
19.01.2023 01:00:00,19.01.2023 02:00:00,6822.0,7862.245673076923,"(2030, 434)"
19.01.2023 02:00:00,19.01.2023 03:00:00,6700.3,7722.026722184065,"(2030, 435)"
19.01.2023 03:00:00,19.01.2023 04:00:00,6607.7,7615.34399496337,"(2030, 436)"
19.01.2023 04:00:00,19.01.2023 05:00:00,6758.8,7789.524736721612,"(2030, 437)"
19.01.2023 05:00:00,19.01.2023 06:00:00,7431.1,8564.393787774725,"(2030, 438)"
19.01.2023 06:00:00,19.01.2023 07:00:00,8499.3,9795.550269574174,"(2030, 439)"
19.01.2023 07:00:00,19.01.2023 08:00:00,9443.6,10883.921959706959,"(2030, 440)"
19.01.2023 08:00:00,19.01.2023 09:00:00,9874.8,11380.944374999997,"(2030, 441)"
19.01.2023 09:00:00,19.01.2023 10:00:00,9957.1,11475.854092261905,"(2030, 442)"
19.01.2023 10:00:00,19.01.2023 11:00:00,10073.2,11609.720451007326,"(2030, 443)"
19.01.2023 11:00:00,19.01.2023 12:00:00,10068.7,11604.591668956045,"(2030, 444)"
19.01.2023 12:00:00,19.01.2023 13:00:00,9984.5,11507.604844894688,"(2030, 445)"
19.01.2023 13:00:00,19.01.2023 14:00:00,9903.6,11414.42048076923,"(2030, 446)"
19.01.2023 14:00:00,19.01.2023 15:00:00,9732.2,11216.928657280221,"(2030, 447)"
19.01.2023 15:00:00,19.01.2023 16:00:00,9655.4,11128.467435897435,"(2030, 448)"
19.01.2023 16:00:00,19.01.2023 17:00:00,9732.4,11217.270574633698,"(2030, 449)"
19.01.2023 17:00:00,19.01.2023 18:00:00,9907.0,11418.565968406592,"(2030, 450)"
19.01.2023 18:00:00,19.01.2023 19:00:00,9716.2,11198.710163690475,"(2030, 451)"
19.01.2023 19:00:00,19.01.2023 20:00:00,9292.5,10710.414663461539,"(2030, 452)"
19.01.2023 20:00:00,19.01.2023 21:00:00,8766.0,10103.627781593406,"(2030, 453)"
19.01.2023 21:00:00,19.01.2023 22:00:00,8230.3,9486.230967261903,"(2030, 454)"
19.01.2023 22:00:00,19.01.2023 23:00:00,8060.2,9290.220104166667,"(2030, 455)"
19.01.2023 23:00:00,20.01.2023 00:00:00,7587.5,8745.42754120879,"(2030, 456)"
20.01.2023 00:00:00,20.01.2023 01:00:00,7350.2,8471.955282738094,"(2030, 457)"
20.01.2023 01:00:00,20.01.2023 02:00:00,7075.7,8155.602794184982,"(2030, 458)"
20.01.2023 02:00:00,20.01.2023 03:00:00,6952.2,8013.293849587911,"(2030, 459)"
20.01.2023 03:00:00,20.01.2023 04:00:00,6822.4,7863.721904761905,"(2030, 460)"
20.01.2023 04:00:00,20.01.2023 05:00:00,6958.8,8020.98084478022,"(2030, 461)"
20.01.2023 05:00:00,20.01.2023 06:00:00,7552.0,8704.76923076923,"(2030, 462)"
20.01.2023 06:00:00,20.01.2023 07:00:00,8522.5,9823.45923477564,"(2030, 463)"
20.01.2023 07:00:00,20.01.2023 08:00:00,9438.0,10878.764285714286,"(2030, 464)"
20.01.2023 08:00:00,20.01.2023 09:00:00,9814.9,11313.256385645602,"(2030, 465)"
20.01.2023 09:00:00,20.01.2023 10:00:00,9849.5,11353.194843177655,"(2030, 466)"
20.01.2023 10:00:00,20.01.2023 11:00:00,9867.9,11374.460396634613,"(2030, 467)"
20.01.2023 11:00:00,20.01.2023 12:00:00,9788.7,11283.224732142859,"(2030, 468)"
20.01.2023 12:00:00,20.01.2023 13:00:00,9595.8,11060.927956730768,"(2030, 469)"
20.01.2023 13:00:00,20.01.2023 14:00:00,9397.0,10831.828102106225,"(2030, 470)"
20.01.2023 14:00:00,20.01.2023 15:00:00,9243.3,10654.712549793954,"(2030, 471)"
20.01.2023 15:00:00,20.01.2023 16:00:00,9115.7,10507.680746336997,"(2030, 472)"
20.01.2023 16:00:00,20.01.2023 17:00:00,9203.8,10609.286422847983,"(2030, 473)"
20.01.2023 17:00:00,20.01.2023 18:00:00,9454.0,10897.74787087912,"(2030, 474)"
20.01.2023 18:00:00,20.01.2023 19:00:00,9308.7,10730.311962568681,"(2030, 475)"
20.01.2023 19:00:00,20.01.2023 20:00:00,8870.0,10224.665064102564,"(2030, 476)"
20.01.2023 20:00:00,20.01.2023 21:00:00,8325.9,9597.515393200549,"(2030, 477)"
20.01.2023 21:00:00,20.01.2023 22:00:00,7792.6,8982.809040750915,"(2030, 478)"
20.01.2023 22:00:00,20.01.2023 23:00:00,7662.8,8833.227790750916,"(2030, 479)"
20.01.2023 23:00:00,21.01.2023 00:00:00,7292.1,8405.948241758242,"(2030, 480)"
21.01.2023 00:00:00,21.01.2023 01:00:00,7054.9,8132.556971726189,"(2030, 481)"
21.01.2023 01:00:00,21.01.2023 02:00:00,6752.3,7783.77256753663,"(2030, 482)"
21.01.2023 02:00:00,21.01.2023 03:00:00,6610.5,7620.349218749999,"(2030, 483)"
21.01.2023 03:00:00,21.01.2023 04:00:00,6497.5,7490.124027014652,"(2030, 484)"
21.01.2023 04:00:00,21.01.2023 05:00:00,6471.0,7459.612654532966,"(2030, 485)"
21.01.2023 05:00:00,21.01.2023 06:00:00,6717.6,7743.925631868131,"(2030, 486)"
21.01.2023 06:00:00,21.01.2023 07:00:00,7006.1,8076.543220581502,"(2030, 487)"
21.01.2023 07:00:00,21.01.2023 08:00:00,7493.0,8637.87825091575,"(2030, 488)"
21.01.2023 08:00:00,21.01.2023 09:00:00,8009.7,9233.57225789835,"(2030, 489)"
21.01.2023 09:00:00,21.01.2023 10:00:00,8320.1,9591.448613782051,"(2030, 490)"
21.01.2023 10:00:00,21.01.2023 11:00:00,8540.2,9845.229760760072,"(2030, 491)"
21.01.2023 11:00:00,21.01.2023 12:00:00,8600.1,9914.33231456044,"(2030, 492)"
21.01.2023 12:00:00,21.01.2023 13:00:00,8505.2,9804.978761446886,"(2030, 493)"
21.01.2023 13:00:00,21.01.2023 14:00:00,8339.0,9613.427529761904,"(2030, 494)"
21.01.2023 14:00:00,21.01.2023 15:00:00,8206.3,9460.494304601647,"(2030, 495)"
21.01.2023 15:00:00,21.01.2023 16:00:00,8162.8,9410.392783882784,"(2030, 496)"
21.01.2023 16:00:00,21.01.2023 17:00:00,8179.1,9429.230869391025,"(2030, 497)"
21.01.2023 17:00:00,21.01.2023 18:00:00,8383.2,9664.574423076923,"(2030, 498)"
21.01.2023 18:00:00,21.01.2023 19:00:00,8240.0,9499.533424908424,"(2030, 499)"
21.01.2023 19:00:00,21.01.2023 20:00:00,7929.7,9141.847593864468,"(2030, 500)"
21.01.2023 20:00:00,21.01.2023 21:00:00,7578.0,8736.429498626374,"(2030, 501)"
21.01.2023 21:00:00,21.01.2023 22:00:00,7202.3,8303.338421474358,"(2030, 502)"
21.01.2023 22:00:00,21.01.2023 23:00:00,7160.2,8254.843442078754,"(2030, 503)"
21.01.2023 23:00:00,22.01.2023 00:00:00,6760.5,7794.076442307692,"(2030, 504)"
22.01.2023 00:00:00,22.01.2023 01:00:00,6472.3,7461.852139995421,"(2030, 505)"
22.01.2023 01:00:00,22.01.2023 02:00:00,6172.6,7116.366233974359,"(2030, 506)"
22.01.2023 02:00:00,22.01.2023 03:00:00,6061.4,6988.1988839285705,"(2030, 507)"
22.01.2023 03:00:00,22.01.2023 04:00:00,5965.3,6877.43916437729,"(2030, 508)"
22.01.2023 04:00:00,22.01.2023 05:00:00,5953.8,6864.214804258241,"(2030, 509)"
22.01.2023 05:00:00,22.01.2023 06:00:00,6128.8,7066.0096978021975,"(2030, 510)"
22.01.2023 06:00:00,22.01.2023 07:00:00,6326.9,7294.439154647435,"(2030, 511)"
22.01.2023 07:00:00,22.01.2023 08:00:00,6713.4,7740.082967032966,"(2030, 512)"
22.01.2023 08:00:00,22.01.2023 09:00:00,7246.7,8354.982226991757,"(2030, 513)"
22.01.2023 09:00:00,22.01.2023 10:00:00,7730.0,8912.240499084248,"(2030, 514)"
22.01.2023 10:00:00,22.01.2023 11:00:00,8031.5,9259.898434638277,"(2030, 515)"
22.01.2023 11:00:00,22.01.2023 12:00:00,8159.7,9407.75301510989,"(2030, 516)"
22.01.2023 12:00:00,22.01.2023 13:00:00,7945.9,9161.297078182233,"(2030, 517)"
22.01.2023 13:00:00,22.01.2023 14:00:00,7710.3,8889.704062499999,"(2030, 518)"
22.01.2023 14:00:00,22.01.2023 15:00:00,7389.7,8520.105860233516,"(2030, 519)"
22.01.2023 15:00:00,22.01.2023 16:00:00,7308.0,8425.949999999999,"(2030, 520)"
22.01.2023 16:00:00,22.01.2023 17:00:00,7393.5,8524.571780563185,"(2030, 521)"
22.01.2023 17:00:00,22.01.2023 18:00:00,7807.3,9001.720381181318,"(2030, 522)"
22.01.2023 18:00:00,22.01.2023 19:00:00,7874.8,9079.592117673992,"(2030, 523)"
22.01.2023 19:00:00,22.01.2023 20:00:00,7649.3,8819.63589514652,"(2030, 524)"
22.01.2023 20:00:00,22.01.2023 21:00:00,7304.1,8421.662415865385,"(2030, 525)"
22.01.2023 21:00:00,22.01.2023 22:00:00,6928.3,7988.402862866299,"(2030, 526)"
22.01.2023 22:00:00,22.01.2023 23:00:00,7029.1,8104.666555059524,"(2030, 527)"
22.01.2023 23:00:00,23.01.2023 00:00:00,6775.7,7812.5310164835155,"(2030, 528)"
23.01.2023 00:00:00,23.01.2023 01:00:00,6618.0,7630.737328296702,"(2030, 529)"
23.01.2023 01:00:00,23.01.2023 02:00:00,6409.9,7390.828950320512,"(2030, 530)"
23.01.2023 02:00:00,23.01.2023 03:00:00,6335.2,7304.733612637362,"(2030, 531)"
23.01.2023 03:00:00,23.01.2023 04:00:00,6281.4,7242.736057692307,"(2030, 532)"
23.01.2023 04:00:00,23.01.2023 05:00:00,6464.0,7453.3190476190475,"(2030, 533)"
23.01.2023 05:00:00,23.01.2023 06:00:00,7121.2,8211.144656593406,"(2030, 534)"
23.01.2023 06:00:00,23.01.2023 07:00:00,8184.3,9437.00567135989,"(2030, 535)"
23.01.2023 07:00:00,23.01.2023 08:00:00,9228.5,10641.085874542123,"(2030, 536)"
23.01.2023 08:00:00,23.01.2023 09:00:00,9748.5,11240.736907623625,"(2030, 537)"
23.01.2023 09:00:00,23.01.2023 10:00:00,9958.3,11482.708721382782,"(2030, 538)"
23.01.2023 10:00:00,23.01.2023 11:00:00,10091.5,11636.356630608972,"(2030, 539)"
23.01.2023 11:00:00,23.01.2023 12:00:00,10159.7,11715.055171703298,"(2030, 540)"
23.01.2023 12:00:00,23.01.2023 13:00:00,9978.5,11506.172255608974,"(2030, 541)"
23.01.2023 13:00:00,23.01.2023 14:00:00,9847.4,11355.057680860804,"(2030, 542)"
23.01.2023 14:00:00,23.01.2023 15:00:00,9678.4,11160.238818681319,"(2030, 543)"
23.01.2023 15:00:00,23.01.2023 16:00:00,9527.4,10986.174065934065,"(2030, 544)"
23.01.2023 16:00:00,23.01.2023 17:00:00,9492.5,10945.9847327152,"(2030, 545)"
23.01.2023 17:00:00,23.01.2023 18:00:00,9607.3,11078.417812499998,"(2030, 546)"
23.01.2023 18:00:00,23.01.2023 19:00:00,9439.2,10884.631524725275,"(2030, 547)"
23.01.2023 19:00:00,23.01.2023 20:00:00,9022.9,10404.634846611722,"(2030, 548)"
23.01.2023 20:00:00,23.01.2023 21:00:00,8423.2,9713.14712912088,"(2030, 549)"
23.01.2023 21:00:00,23.01.2023 22:00:00,7820.1,9017.731844093405,"(2030, 550)"
23.01.2023 22:00:00,23.01.2023 23:00:00,7628.8,8797.178315018315,"(2030, 551)"
23.01.2023 23:00:00,24.01.2023 00:00:00,7164.1,8261.348832417581,"(2030, 552)"
24.01.2023 00:00:00,24.01.2023 01:00:00,6866.4,7918.092596153844,"(2030, 553)"
24.01.2023 01:00:00,24.01.2023 02:00:00,6617.7,7631.338320741757,"(2030, 554)"
24.01.2023 02:00:00,24.01.2023 03:00:00,6549.1,7552.268288118132,"(2030, 555)"
24.01.2023 03:00:00,24.01.2023 04:00:00,6464.6,7454.861872710623,"(2030, 556)"
24.01.2023 04:00:00,24.01.2023 05:00:00,6589.7,7599.162686011904,"(2030, 557)"
24.01.2023 05:00:00,24.01.2023 06:00:00,7142.6,8236.801188186813,"(2030, 558)"
24.01.2023 06:00:00,24.01.2023 07:00:00,8199.4,9455.543199404761,"(2030, 559)"
24.01.2023 07:00:00,24.01.2023 08:00:00,9108.0,10503.392307692307,"(2030, 560)"
24.01.2023 08:00:00,24.01.2023 09:00:00,9549.0,11012.010422390109,"(2030, 561)"
24.01.2023 09:00:00,24.01.2023 10:00:00,9722.2,11211.802186355311,"(2030, 562)"
24.01.2023 10:00:00,24.01.2023 11:00:00,9854.6,11364.544463141025,"(2030, 563)"
24.01.2023 11:00:00,24.01.2023 12:00:00,9904.9,11422.608234890109,"(2030, 564)"
24.01.2023 12:00:00,24.01.2023 13:00:00,9662.6,11143.236388507326,"(2030, 565)"
24.01.2023 13:00:00,24.01.2023 14:00:00,9545.7,11008.477997939559,"(2030, 566)"
24.01.2023 14:00:00,24.01.2023 15:00:00,9420.1,10863.685036057692,"(2030, 567)"
24.01.2023 15:00:00,24.01.2023 16:00:00,9386.6,10825.105045787544,"(2030, 568)"
